Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,BBL_str,has_valid_bin,earliest_dob_date,earliest_dob_date_source,application_number,fully_permitted_date,earliest_co_date,bbl_normalized,Zoning Project ID,ZAP_project_name,ZAP_project_brief,ZAP_project_status,ZAP_public_status,ZAP_ulurp_non,ZAP_actions,ZAP_ulurp_numbers,ZAP_ceqr_number,ZAP_primary_applicant,ZAP_applicant_type,ZAP_borough,ZAP_community_district,ZAP_flood_zone_a,ZAP_flood_zone_shadedx,ZAP_current_milestone,ZAP_current_milestone_date,ZAP_app_filed_date,ZAP_certified_referred,ZAP_mih_flag,ZAP_mih_option1,ZAP_mih_option2,ZAP_mih_workforce,ZAP_mih_deepaffordability,ZAP_dcp_visibility,ZAP_completed_date,ZAP_ceqr_type,ZAP_ceqr_leadagency,ZAP_eas_eis,ZAP_noticed_date,ZAP_approval_date,ZAP_cc_district,ZAP_mih_mapped_no_res,ZAP_current_envmilestone,ZAP_current_envmilestone_date
62109,CATON FLATS,2018-12-26T00:00:00.000,987706.0,800,FLATBUSH AVENUE,Brooklyn,11226.0,3050637501.0,3397264.0,BK-14,40.0,50803.0,BK1401,40.653312,-73.959413,40.653227,-73.959816,2023-08-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,27.0,37.0,63.0,127.0,1.0,64.0,97.0,54.0,40.0,,,,,255.0,,255.0,255,Multifamily Finance Program,2023-11-09T00:00:00.000,No,Article XI,3397264.0,3050637501.0,True,2017-08-28,pre__filing_date,321188567,2019-05-29,2021-05-19 14:31:54,3050637501,2023K0228,Flatbush Avenue BID Expansion,"An application from the Department of Small Business Services (SBS) to expand and amend the Flatbush Avenue Business Improvement District in Community Districts 9 and 14 of Brooklyn.

(The map below shows the approximate boundary; Please see Public Documents below for the exact boundary.)",Complete,Completed,Non-ULURP,BD,N230160BDK,23SBS002K,SBS - NYC Small Business Services,Other Public Agency,Brooklyn,"K14,K09",false,false,BD - Project Completed,2024-02-20T00:00:00.000,2022-12-14T00:00:00.000,2022-12-21T00:00:00.000,false,false,False,false,false,General Public,2024-02-20T00:00:00.000,,DSBS,,,2023-06-08T00:00:00.000,,,,
62191,NORTH COVE,2023-01-27T00:00:00.000,975739.0,3875,9 AVENUE,Manhattan,10034.0,1021880001.0,1089192.0,MN-12,10.0,299.0,MN1203,40.86403,-73.916804,40.863772,-73.916077,,New Construction,No,Non Prevailing Wage,155.0,122.0,152.0,180.0,,2.0,152.0,273.0,186.0,,,,,,611.0,,611.0,611,Multifamily Finance Program,,No,420c,1089192.0,1021880001.0,True,2018-08-22,pre__filing_date,121189141,2023-03-09,2012-07-25 00:00:00,1021880001,P2016M0065,Inwood NYC Neighborhood Study,"A series of land use action including; zoning map, zoning text and City Map amendments, site acquisitions and dispositions and UDAAP approval; to advance the Mayor's Housing New York: Five-Borough, Ten Year Plan and begin implementation of the Inwood NYC Action Plan.",Complete,Completed,ULURP,,C180206PPM; C180073MMM; C180207PQM; C180208HAM; N180205AZRM; C180204AZMM,17DME007M,NYC ECONOMIC DEVELOPMENT CORP.,DCP,Manhattan,M12,false,false,HA - Project Completed,2021-07-01T00:00:00.000,,2018-01-16T00:00:00.000,,,,,,General Public,2021-07-01T00:00:00.000,Type I,DME,EIS,,,,,,
62191,NORTH COVE,2023-01-27T00:00:00.000,975739.0,3875,9 AVENUE,Manhattan,10034.0,1021880001.0,1089192.0,MN-12,10.0,299.0,MN1203,40.86403,-73.916804,40.863772,-73.916077,,New Construction,No,Non Prevailing Wage,155.0,122.0,152.0,180.0,,2.0,152.0,273.0,186.0,,,,,,611.0,,611.0,611,Multifamily Finance Program,,No,420c,1089192.0,1021880001.0,True,2018-08-22,pre__filing_date,121189141,2023-03-09,2012-07-25 00:00:00,1021880001,2019M0342,375 West 207th St,"The applicant team requests a Chair Certification pursuant to Section 142-64 to certify that a site plan has been submitted showing compliance with Sections 62-50 and 62-60 as modified by Section 142-60; that an easement to enlarge the adjoining mapped streets has been recorded in the Office of the City Registrar; and that a restrictive declaration is executed and filed pursuant to Section 62-74 on a site located at 375 West 207th Street in Community District 12, Manhattan.",Complete,Completed,Non-ULURP,ZC,N220345ZCM,22DCP148M,207 Street Owner LLC.,Private,Manhattan,M12,false,false,ZC - Project Completed,2022-11-01T00:00:00.000,,2022-03-23T00:00:00.000,false,false,False,false,false,General Public,2023-03-24T00:00:00.000,Type II,DCP,,,2023-03-24T00:00:00.000,,,,
62193,ATLANTIC CHESTNUT - LOT 1,2021-06-25T00:00:00.000,975454.0,250,EUCLID AVENUE,Brooklyn,11208.0,3041437501.0,3428606.0,BK-05,37.0,1178.0,BK0501,40.68235,-73.873927,40.68254,-73.874618,2024-02-01T00:00:00.000,New Construction,No,Non Prevailing Wage,101.0,101.0,200.0,,,1.0,40.0,167.0,135.0,61.0,,,,,403.0,,403.0,403,Multifamily Finance Program,2025-06-05T00:00:00.000,No,420c,3428606.0,3041437501.0,True,2017-01-27,pre__filing_date,321184446,2021-09-16,2024-02-01 10:04:57,3041437501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62194,ATLANTIC CHESTNUT - LOT 2,2022-12-15T00:00:00.000,1006279.0,254,EUCLID AVENUE,Brooklyn,11208.0,3041430002.0,3000000.0,BK-05,37.0,1178.0,BK0501,40.682273,-73.873905,40.681903,-73.874468,2025-04-16T00:00:00.000,New Construction,No,Non Prevailing Wage,109.0,109.0,217.0,,,1.0,60.0,154.0,155.0,67.0,,,,,436.0,,436.0,436,Multifamily Finance Program,,No,420c,3000000.0,3041430002.0,False,,,,,,3041430002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,2017-11-20T00:00:00.000,973532.0,402,SNEDIKER AVENUE,Brooklyn,11207.0,3037990026.0,3000000.0,BK-05,42.0,1132.0,BK0503,40.665053,-73.899901,40.664894,-73.900154,2020-01-17T00:00:00.000,New Construction,No,Non Prevailing Wage,43.0,,28.0,,,1.0,52.0,5.0,10.0,5.0,,,,,72.0,,72.0,72,Multifamily Finance Program,2020-01-17T00:00:00.000,No,420c,3000000.0,3037990026.0,False,2017-01-17,pre__filing_date,321184099,2018-06-13,,3037990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62211,THE GRAND,2017-09-28T00:00:00.000,974227.0,225,EAST 179 STREET,Bronx,10457.0,2028120001.0,2128910.0,BX-05,15.0,23502.0,BX0502,40.850906,-73.903645,40.851032,-73.903326,2021-12-01T00:00:00.000,New Construction,No,Non Prevailing Wage,,6.0,30.0,,,1.0,16.0,9.0,12.0,,,,,,37.0,,37.0,37,Multifamily Finance Program,2022-07-20T00:00:00.000,No,420c,2128910.0,2028120001.0,True,2016-08-19,pre__filing_date,220546639,2018-04-13,2021-12-01 16:34:40,2028120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62211,THE GRAND,2017-09-28T00:00:00.000,974228.0,220,EAST 178 STREET,Bronx,10457.0,2028100017.0,2128505.0,BX-05,15.0,23502.0,BX0502,40.850358,-73.904314,40.850116,-73.904108,2022-07-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,10.0,41.0,,,1.0,24.0,16.0,12.0,,,,,,52.0,,52.0,52,Multifamily Finance Program,2022-07-20T00:00:00.000,No,420c,2128505.0,2028100017.0,True,2016-08-19,pre__filing_date,220546620,2018-04-13,2022-07-20 14:25:19,2028100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62211,THE GRAND,2017-09-28T00:00:00.000,974229.0,2189,MORRIS AVENUE,Bronx,10453.0,,,BX-05,14.0,239.0,BX0503,40.856107,-73.903203,,,2022-05-31T00:00:00.000,New Construction,No,Non Prevailing Wage,8.0,3.0,37.0,,,1.0,16.0,3.0,13.0,17.0,,,,,49.0,,49.0,49,Multifamily Finance Program,2022-07-20T00:00:00.000,No,420c,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62227,LAMBERT HOUSES BUILDING 3A,2017-06-28T00:00:00.000,977442.0,988,EAST 180 STREET,Bronx,10460.0,2031327501.0,2128733.0,BX-06,15.0,361.0,BX0601,40.843437,-73.879643,40.843083,-73.879643,2019-12-09T00:00:00.000,New Construction,No,Non Prevailing Wage,113.0,,49.0,,,1.0,12.0,60.0,60.0,31.0,,,,,163.0,,163.0,163,Multifamily Finance Program,2022-05-19T00:00:00.000,No,420c,2128733.0,2031327501.0,True,2016-05-17,pre__filing_date,220152233,2017-09-26,2019-08-15 00:00:00,2031327501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62229,LAMBERT REDEVELOPMENT-BUILDING 5AB,2021-12-22T00:00:00.000,996076.0,2082,BOSTON ROAD,Bronx,10460.0,2031407501.0,2130768.0,BX-06,15.0,361.0,BX0601,40.842107,-73.878478,40.842,-73.877784,2024-03-21T00:00:00.000,New Construction,No,Non Prevailing Wage,278.0,,,,,1.0,4.0,53.0,74.0,137.0,11.0,,,,279.0,,279.0,279,Multifamily Finance Program,,No,420c,2130768.0,2031407501.0,True,2020-05-08,pre__filing_date,210181426,2022-04-14,2024-03-21 16:13:04,2031407501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62289,CAMBA. 210-214 HEGEMAN AVE,2018-01-22T00:00:00.000,976044.0,212,HEGEMAN AVENUE,Brooklyn,11212.0,3036390035.0,3424614.0,BK-16,42.0,922.0,BK1602,40.656754,-73.904015,40.656542,-73.903936,2020-09-30T00:00:00.000,New Construction,No,Non Prevailing Wage,50.0,4.0,16.0,,,1.0,70.0,,1.0,,,,,,71.0,,71.0,71,Multifamily Finance Program,2020-09-30T00:00:00.000,No,420c,3424614.0,3036390035.0,True,2017-01-24,pre__filing_date,321184302,2018-09-20,2020-09-30 00:00:00,3036390035,P2016K0273,210-214 Hegeman Avenue,"UDAAP, disposition of City-owned land and Special Permit pursuant to Sec 74-903 to facilitate the development of 2 supportive developments in Brownsville, Brooklyn Community District 16.",Complete,Completed,ULURP,,C170153HAK; C170154ZSK,17HPD026K,NYC HPD,Other Public Agency,Brooklyn,K16,false,false,,,,2016-11-28T00:00:00.000,,,,,,General Public,2017-04-30T00:00:00.000,Unlisted,HPD,EAS,,,,,,
62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,2019-06-28T00:00:00.000,485350.0,82-41,PARSONS BOULEVARD,Queens,11432.0,4068587501.0,4442434.0,QN-08,24.0,1267.0,QN0802,40.717176,-73.808203,40.717529,-73.807588,2021-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,75.0,,124.0,,,1.0,90.0,49.0,54.0,7.0,,,,,200.0,,200.0,200,Multifamily Finance Program,2021-12-17T00:00:00.000,No,,4442434.0,4068587501.0,True,,,,,2021-12-17 14:32:26,4068587501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62962,CRESTON PARKVIEW,2017-12-28T00:00:00.000,975399.0,2519,CRESTON AVENUE,Bronx,10468.0,2031757501.0,2130480.0,BX-07,14.0,401.0,BX0701,40.8634,-73.897679,40.863532,-73.897994,2020-02-28T00:00:00.000,New Construction,No,Non Prevailing Wage,19.0,38.0,112.0,19.0,,1.0,41.0,75.0,54.0,19.0,,,,,189.0,,189.0,189,Multifamily Finance Program,2020-02-28T00:00:00.000,No,Article XI,2130480.0,2031757501.0,True,2017-02-27,pre__filing_date,220152616,2018-04-03,2020-05-29 00:00:00,2031757501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63026,LOS SURES. 11-23 MONTIETH ST. RHEINGOLD,2021-09-29T00:00:00.000,974198.0,2025-11-23T00:00:00.000,MONTIETH STREET,Brooklyn,11206.0,3031390030.0,3000000.0,BK-04,34.0,391.0,BK0401,40.701439,-73.936255,40.701692,-73.936056,2024-02-29T00:00:00.000,New Construction,No,Prevailing Wage,93.0,,,,,1.0,54.0,39.0,1.0,,,,,,94.0,,94.0,94,Multifamily Finance Program,2024-02-29T00:00:00.000,No,420c,3000000.0,3031390030.0,False,2019-01-17,pre__filing_date,321385862,2022-01-15,,3031390030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63036,MHANY. 1921 CORTELYOU ROAD,2018-06-13T00:00:00.000,983224.0,1921,CORTELYOU ROAD,Brooklyn,11226.0,3051507501.0,3118533.0,BK-14,40.0,514.0,BK1401,40.642981,-73.960532,40.643456,-73.960118,2020-12-18T00:00:00.000,New Construction,No,Non Prevailing Wage,53.0,8.0,14.0,,,1.0,48.0,16.0,12.0,,,,,,76.0,,76.0,76,Multifamily Finance Program,2020-12-18T00:00:00.000,No,420c,3118533.0,3051507501.0,True,2017-05-05,pre__filing_date,321193025,2018-11-01,2020-12-18 00:00:00,3051507501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63122,VOA. 112 EAST CLARKE PLACE,2018-06-28T00:00:00.000,974443.0,112,CLARKE PLACE EAST,Bronx,10452.0,2028390049.0,2129183.0,BX-04,16.0,22102.0,BX0403,40.837558,-73.916927,40.837269,-73.91675,2021-04-02T00:00:00.000,New Construction,No,Prevailing Wage,121.0,,,,,1.0,98.0,23.0,1.0,,,,,,122.0,,122.0,122,Multifamily Finance Program,2021-04-02T00:00:00.000,No,420c,2129183.0,2028390049.0,True,2017-06-30,pre__filing_date,220152830,2018-10-18,2021-04-02 12:51:08,2028390049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63151,SPOFFORD DETENTION CENTER PHASE 1,2019-06-27T00:00:00.000,988458.0,720,TIFFANY STREET,Bronx,10474.0,2027387501.0,2130390.0,BX-02,17.0,9301.0,BX0201,40.814593,-73.891324,40.814664,-73.890876,2022-06-09T00:00:00.000,New Construction,No,Non Prevailing Wage,36.0,36.0,110.0,,,1.0,38.0,61.0,60.0,24.0,,,,,183.0,,183.0,183,Multifamily Finance Program,2023-09-29T00:00:00.000,No,420c,2130390.0,2027387501.0,True,2018-07-03,pre__filing_date,210178500,2019-08-20,2022-06-09 16:48:37,2027387501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63154,RIVERWALK 8,2018-12-18T00:00:00.000,959077.0,460,MAIN STREET,Manhattan,10044.0,1013730009.0,1088859.0,MN-08,5.0,23804.0,MN0801,40.759183,-73.951963,40.759018,-73.951187,2021-02-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,69.0,33.0,68.0,170.0,1.0,82.0,158.0,51.0,50.0,,,,,341.0,,341.0,341,Multifamily Finance Program,2021-07-14T00:00:00.000,No,,1088859.0,1013730009.0,True,2017-07-14,pre__filing_date,121203919,2019-02-19,2020-07-21 00:00:00,1013730009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63172,1618 FULTON STREET,2018-06-22T00:00:00.000,974500.0,1620,FULTON STREET,Brooklyn,11213.0,3016990033.0,3426584.0,BK-03,36.0,271.0,BK0302,40.679648,-73.936048,40.679412,-73.936185,2021-04-26T00:00:00.000,New Construction,No,Non Prevailing Wage,8.0,21.0,23.0,50.0,,1.0,26.0,46.0,31.0,,,,,,103.0,,103.0,103,Multifamily Finance Program,2023-01-19T00:00:00.000,No,Article XI,3426584.0,3016990033.0,True,2017-09-29,pre__filing_date,321191214,2018-12-18,2021-04-26 13:57:13,3016990033,P2016K0373,1618 Fulton Street (UDAAP),"This is an application by HPD requesting a UDAAP designation, project approval, and disposition of City-owned land to a private developer to facilitate a new, 11-story, 84,550 sf (103 DUs), mixed-use development, including 71,899 sf of residential and 12,651 of commercial space at 1618 Fulton Street in Bed-Stuy, CD 3, Brooklyn.",Complete,Completed,ULURP,,C170304HAK,17HPD044K,Dan Moran,Other Public Agency,Brooklyn,K03,false,false,,,,2017-03-20T00:00:00.000,,,,,,General Public,2017-08-29T00:00:00.000,Unlisted,HPD,EAS,,,,,,
63209,HUNTERS POINT SOUTH PARCEL C -SOUTH TOWER,2018-12-26T00:00:00.000,986657.0,52-41,CENTER BOULEVARD,Queens,11101.0,4000067505.0,4617913.0,QN-02,26.0,101.0,QN0201,40.741408,-73.960654,40.741386,-73.960164,2021-04-21T00:00:00.000,New Construction,No,Non Prevailing Wage,,80.0,,65.0,40.0,1.0,89.0,36.0,61.0,,,,,,186.0,,186.0,394,Multifamily Finance Program,2021-04-21T00:00:00.000,No,421a,4617913.0,4000067505.0,True,2018-02-22,pre__filing_date,420663703,2019-05-24,2021-04-19 09:01:15,4000067505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63260,ENNIS FRANCIS III B1,2022-12-20T00:00:00.000,1006138.0,212,WEST 124 STREET,Manhattan,10027.0,1019290057.0,1091647.0,MN-10,9.0,222.0,MN1001,40.808595,-73.949557,40.808661,-73.950283,2024-10-02T00:00:00.000,New Construction,No,Non Prevailing Wage,51.0,43.0,74.0,,,1.0,81.0,43.0,45.0,,,,,,169.0,,169.0,169,Multifamily Finance Program,2024-10-02T00:00:00.000,No,,1091647.0,1019290057.0,True,2018-07-02,pre__filing_date,121188856,2021-02-11,2023-05-30 13:31:16,1019290057,P2016M0199,Ennis Francis Houses LSRD,"This is a private application by Carthage Real Estate Advisors, LLC requesting a minor modification to a previously approved Large Scale Residential Development special permit and site plan to facilitate construction of three 15-17 story buildings comprising 271 mixed-income units, at 206-254 West 124th Street, in Central Harlem, Manhattan Community District 10.",Complete,Completed,ULURP,,M840090BZSM,19DCP041M,Edward Poteat,Private,Manhattan,M10,false,false,EAS - Project Completed,2021-04-21T00:00:00.000,,2019-01-28T00:00:00.000,,,,,,General Public,2019-07-16T00:00:00.000,Type I,DCP,EAS,,,,,EAS - Prepare Draft EAS,2019-02-13T00:00:00.000
63260,ENNIS FRANCIS III B1,2022-12-20T00:00:00.000,1006138.0,212,WEST 124 STREET,Manhattan,10027.0,1019290057.0,1091647.0,MN-10,9.0,222.0,MN1001,40.808595,-73.949557,40.808661,-73.950283,2024-10-02T00:00:00.000,New Construction,No,Non Prevailing Wage,51.0,43.0,74.0,,,1.0,81.0,43.0,45.0,,,,,,169.0,,169.0,169,Multifamily Finance Program,2024-10-02T00:00:00.000,No,,1091647.0,1019290057.0,True,2018-07-02,pre__filing_date,121188856,2021-02-11,2023-05-30 13:31:16,1019290057,P2016M0199,Ennis Francis Houses LSRD,"This is a private application by Carthage Real Estate Advisors, LLC requesting a minor modification to a previously approved Large Scale Residential Development special permit and site plan to facilitate construction of three 15-17 story buildings comprising 271 mixed-income units, at 206-254 West 124th Street, in Central Harlem, Manhattan Community District 10.",Complete,Completed,ULURP,,M840090BZSM,19DCP041M,Edward Poteat,Private,Manhattan,M10,false,false,EAS - Project Completed,2021-04-21T00:00:00.000,,2019-01-28T00:00:00.000,,,,,,General Public,2019-07-16T00:00:00.000,Type I,DCP,EAS,,,,,EAS - Prepare Draft EAS,2019-02-13T00:00:00.000
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,2017-11-02T00:00:00.000,1014975.0,10,SCHROEDERS WALK,Brooklyn,11239.0,3045860202.0,3424763.0,BK-05,42.0,107001.0,BK0504,40.657958,-73.867096,40.657676,-73.867489,2020-11-19T00:00:00.000,New Construction,No,Prevailing Wage,199.0,,,,,1.0,,199.0,1.0,,,,,,200.0,,200.0,200,Multifamily Finance Program,,No,420c,3424763.0,3045860202.0,True,2017-06-21,pre__filing_date,321193793,2018-03-23,2020-11-19 00:00:00,3045860202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63345,888 FOUNTAIN AVENUE BUILDING B3,2017-11-02T00:00:00.000,979242.0,881,ERSKINE STREET,Brooklyn,11239.0,3045860204.0,3424570.0,BK-05,42.0,107001.0,BK0504,40.657051,-73.868395,40.657558,-73.86803,2020-12-11T00:00:00.000,New Construction,No,Non Prevailing Wage,15.0,15.0,113.0,,,1.0,36.0,64.0,22.0,22.0,,,,,144.0,,144.0,144,Multifamily Finance Program,2020-12-11T00:00:00.000,No,420c,3424570.0,3045860204.0,True,2017-05-17,pre__filing_date,321193301,2018-03-23,2020-12-11 00:00:00,3045860204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,2018-06-26T00:00:00.000,982777.0,310,WEST 127 STREET,Manhattan,10027.0,1019530036.0,1091680.0,MN-10,9.0,215.0,MN1002,40.811626,-73.950603,40.81156,-73.951011,2020-12-29T00:00:00.000,New Construction,No,Prevailing Wage,71.0,,45.0,,,1.0,57.0,24.0,31.0,5.0,,,,,117.0,,117.0,117,Multifamily Finance Program,2020-12-29T00:00:00.000,No,420c,1091680.0,1019530036.0,True,2018-02-15,pre__filing_date,123193212,2019-03-18,2021-11-10 00:00:00,1019530036,P1996M0047,C-O-P,"UNRESTRICTED DISPOSITION OF CITY-OWNED PROPERTIES, 3 PARCELS",Complete,Completed,ULURP,,C960075PPM,,Department of General Services (now part of DCAS),Other Public Agency,Manhattan,M10,,,,,,1995-09-18T00:00:00.000,,,,,,General Public,1996-03-26T00:00:00.000,,,,,,,,,
63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,2018-06-26T00:00:00.000,982777.0,310,WEST 127 STREET,Manhattan,10027.0,1019530036.0,1091680.0,MN-10,9.0,215.0,MN1002,40.811626,-73.950603,40.81156,-73.951011,2020-12-29T00:00:00.000,New Construction,No,Prevailing Wage,71.0,,45.0,,,1.0,57.0,24.0,31.0,5.0,,,,,117.0,,117.0,117,Multifamily Finance Program,2020-12-29T00:00:00.000,No,420c,1091680.0,1019530036.0,True,2018-02-15,pre__filing_date,123193212,2019-03-18,2021-11-10 00:00:00,1019530036,P2015M0320,CUCS West 127th Supportive Hsing,"Application for UDAAP designation, project approval, and disposition of city owned property and a special permit to allow a FAR of 6.5 to apply to a nonprofit institution with sleeping accommodations. Approval would facilitate the construction of a 116-unit supportive housing building.",Complete,Completed,ULURP,,C180115HAM; C180116ZSM,17HPD111M,HPD - NYC Dept of Housing Preservation & Development,Other Public Agency,Manhattan,M10,false,false,HA - Project Completed,2018-04-16T00:00:00.000,,2017-10-16T00:00:00.000,,,,,,General Public,2018-04-16T00:00:00.000,Unlisted,HPD,EAS,,,,,,
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,2018-10-18T00:00:00.000,927013.0,1488,NEW YORK AVENUE,Brooklyn,11210.0,3049967501.0,3336201.0,BK-17,45.0,78802.0,BK1702,40.636835,-73.945176,40.636656,-73.945465,2021-03-01T00:00:00.000,New Construction,No,Prevailing Wage,88.0,,,,,1.0,88.0,1.0,,,,,,,89.0,,89.0,89,Multifamily Finance Program,2021-03-01T00:00:00.000,No,420c,3336201.0,3049967501.0,True,2017-08-15,pre__filing_date,321188308,2019-01-15,2021-03-01 00:00:00,3049967501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63751,MOSHOLU GRAND,2018-06-22T00:00:00.000,927005.0,150,VAN CORTLANDT AVENUE EAST,Bronx,10458.0,2033137501.0,2129326.0,BX-07,11.0,413.0,BX0702,40.87704,-73.884514,40.876732,-73.884515,2020-08-13T00:00:00.000,New Construction,No,Non Prevailing Wage,16.0,15.0,97.0,23.0,,1.0,12.0,70.0,44.0,26.0,,,,,152.0,,152.0,152,Multifamily Finance Program,2020-08-13T00:00:00.000,No,Article XI,2129326.0,2033137501.0,True,2016-11-28,pre__filing_date,220561853,2018-04-11,2020-08-13 00:00:00,2033137501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63757,SPOFFORD DETENTION CENTER PHASE 2,2023-06-28T00:00:00.000,1008198.0,1223,SPOFFORD AVENUE,Bronx,10474.0,2027380002.0,2000000.0,BX-02,17.0,9301.0,BX0201,40.813898,-73.890537,40.814757,-73.889915,,New Construction,No,Non Prevailing Wage,54.0,58.0,111.0,,,1.0,56.0,86.0,40.0,42.0,,,,,224.0,,224.0,224,Multifamily Finance Program,,No,420c,2000000.0,2027380002.0,False,2020-11-20,pre__filing_date,210182256,2024-03-13,,2027380002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63757,SPOFFORD DETENTION CENTER PHASE 2,2023-06-28T00:00:00.000,1008199.0,1217,SPOFFORD AVENUE,Bronx,10474.0,,,BX-02,17.0,9301.0,BX0201,40.813885,-73.890628,,,,New Construction,No,Non Prevailing Wage,32.0,34.0,68.0,,,1.0,26.0,22.0,58.0,23.0,6.0,,,,135.0,,135.0,135,Multifamily Finance Program,,No,420c,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63761,168TH STREET GARAGE,2018-06-29T00:00:00.000,1000088.0,92-23,168 STREET,Queens,11433.0,4102097501.0,4617186.0,QN-12,27.0,444.0,QN1201,40.705757,-73.792164,40.705591,-73.791666,2021-10-14T00:00:00.000,New Construction,No,Non Prevailing Wage,20.0,39.0,193.0,134.0,,1.0,38.0,160.0,165.0,24.0,,,,,387.0,,387.0,387,Multifamily Finance Program,2023-10-10T00:00:00.000,No,Article XI,4617186.0,4102097501.0,True,2017-08-07,pre__filing_date,420662303,2019-04-08,2021-10-14 15:28:28,4102097501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63763,CONEY ISLAND PHASE 1 (L&M),2018-06-29T00:00:00.000,984726.0,2926,WEST 19 STREET,Brooklyn,11224.0,3070607501.0,3426189.0,BK-13,47.0,326.0,BK1302,40.576052,-73.985756,40.575734,-73.986242,2021-12-06T00:00:00.000,New Construction,No,Non Prevailing Wage,90.0,89.0,244.0,22.0,,1.0,113.0,175.0,121.0,37.0,,,,,446.0,,446.0,446,Multifamily Finance Program,2023-05-01T00:00:00.000,No,420c,3426189.0,3070607501.0,True,2018-03-09,pre__filing_date,320911689,2018-12-18,2021-10-28 09:13:50,3070607501,2026K0149,Coney Island Business Improvement District,"An application by NYC Small Business Services (SBS) for the proposed establishment of Coney Island Business Improvement District along Surf Avenue generally bound by West 5th Street to West 23rd Street, Mermaid Avenue generally bound by Stillwell Avenue to West 33rd Street, Riegelmann Boardwalk generally bound West 15th Street to West 22nd Street. Located in the Coney Island neighborhood of Brooklyn within Community Board 13.",Complete,Completed,Non-ULURP,BD,260074BDK,26SBS001K,NYC Small Business Services (SBS),Other Public Agency,Brooklyn,K13,false,false,BD - Project Completed,2025-10-24T00:00:00.000,2025-08-25T00:00:00.000,2025-09-10T00:00:00.000,false,false,False,false,false,General Public,,,,,,,,,,
